Wall time,Step,Value
1578918418.576165,473,74.05970764160156
1578919514.3770256,946,20.258590698242188
1578920601.058651,1419,14.906723022460938
1578921698.0792432,1892,12.33568000793457
1578922792.8816469,2365,10.783689498901367
1578923879.0622885,2838,9.734366416931152
1578924973.4645815,3311,8.98398208618164
1578926070.3835738,3784,8.364516258239746
1578927157.3035119,4257,7.888914585113525
1578928254.5104966,4730,7.498414516448975
1578929342.5602922,5203,7.184031963348389
1578930436.9559913,5676,6.896203994750977
1578931531.3525066,6149,6.663389205932617
1578932620.5806203,6622,6.434311389923096
1578933719.8764684,7095,6.2646660804748535
1578934818.0716114,7568,6.0932087898254395
1578935903.8128088,8041,5.950182914733887
1578936995.299039,8514,5.784423351287842
1578938086.4676733,8987,5.659124851226807
1578939170.8535278,9460,5.547720909118652
1578940263.3248131,9933,5.456517219543457
1578941348.6447237,10406,5.342958927154541
1578942442.1125329,10879,5.257715702056885
1578943533.5091825,11352,5.158921718597412
1578944617.0715687,11825,5.080765724182129
1578945710.2703743,12298,4.991837024688721
1578946804.0169692,12771,4.952606678009033
1578947888.8011417,13244,4.856014251708984
1578948980.380989,13717,4.796698093414307
1578950074.3020587,14190,4.747087001800537
1578951158.0038793,14663,4.703351020812988
1578952253.0566905,15136,4.625925064086914
1578953341.1821616,15609,4.5648651123046875
1578954438.9453113,16082,4.504004001617432
1578955532.5080833,16555,4.44342041015625
1578956619.0350564,17028,4.428384304046631
1578957715.0661018,17501,4.3533453941345215
1578958812.813163,17974,4.3144989013671875
1578959901.3563545,18447,4.266269683837891
1578960997.5854723,18920,4.232378005981445
1578962094.0382812,19393,4.211432456970215
1578963182.8148656,19866,4.153500556945801
1578964281.074899,20339,4.132153034210205
1578965370.3238163,20812,4.087337017059326
1578966469.8198235,21285,4.046103000640869
1578967567.0568655,21758,4.016314506530762
1578968656.0082185,22231,3.9790596961975098
1578969753.0557137,22704,3.9655587673187256
1578970854.2170422,23177,3.9224636554718018
1578971944.3221626,23650,3.896613836288452
1578973045.5129619,24123,3.861327886581421
1578974144.4341686,24596,3.8430960178375244
1578975232.401323,25069,3.8142526149749756
1578976331.0991383,25542,3.790619373321533
1578977422.988634,26015,3.789426803588867
1578978524.887821,26488,3.7227532863616943
1578979624.9547718,26961,3.7141973972320557
1578980716.5217772,27434,3.680495262145996
1578981819.8434436,27907,3.6710495948791504
1578982924.1873853,28380,3.645324468612671
1578984015.4761457,28853,3.6044530868530273
1578985116.099074,29326,3.6037518978118896
1578986221.0566955,29799,3.5682320594787598
1578987311.448901,30272,3.5516300201416016
1578988413.50629,30745,3.5230460166931152
1578989506.8411207,31218,3.5100865364074707
1578990608.8543463,31691,3.502964973449707
1578991709.7036028,32164,3.459139585494995
1578992801.990876,32637,3.4618020057678223
1578993905.5676484,33110,3.4464492797851562
1578995009.2834742,33583,3.4361863136291504
1578996101.5960505,34056,3.4051105976104736
1578997209.5375342,34529,3.3920845985412598
1578998320.1767783,35002,3.377234697341919
1578999417.464052,35475,3.3601438999176025
1579000527.9473393,35948,3.3535852432250977
1579001629.9850037,36421,3.346024513244629
1579002742.4728081,36894,3.3236353397369385
1579005240.776383,37367,3.2870798110961914
1579006491.872303,37840,3.285755157470703
1579007728.541091,38313,3.2719664573669434
1579008971.3016367,38786,3.2553892135620117
1579010216.1545079,39259,3.2122385501861572
1579011453.214211,39732,3.2199935913085938
1579012698.0067751,40205,3.21586012840271
1579013943.800245,40678,3.1906633377075195
1579015179.4077709,41151,3.1623189449310303
1579016422.8976426,41624,3.158712387084961
1579017658.5949833,42097,3.137010097503662
1579018903.3619401,42570,3.127072811126709
1579020149.2632656,43043,3.1313185691833496
1579021385.4514115,43516,3.1074137687683105
1579022630.2427046,43989,3.084092378616333
1579023873.3501143,44462,3.082183599472046
1579025111.2737467,44935,3.0840184688568115
1579026357.3202045,45408,3.0453569889068604
1579027603.0615919,45881,3.033512830734253
1579028839.5050168,46354,3.0313796997070312
1579030084.309317,46827,3.0156455039978027
1579031323.0915394,47300,3.0047876834869385
1579032569.875155,47773,2.9948315620422363
1579033816.6246567,48246,2.9831483364105225
1579035056.688554,48719,2.982874631881714
1579036303.8371058,49192,2.9697673320770264
1579037551.1371644,49665,2.9728949069976807
1579038789.5889564,50138,2.9496564865112305
1579040038.4506755,50611,2.9407811164855957
1579041287.7539217,51084,2.95253324508667
1579042526.0255485,51557,2.943755865097046
1579043773.3264284,52030,2.921464681625366
1579045011.8815916,52503,2.9145140647888184
1579046259.4087625,52976,2.904741048812866
1579047507.30035,53449,2.8907840251922607
1579048746.2693007,53922,2.885725736618042
1579049994.69167,54395,2.862765312194824
1579051242.7405672,54868,2.8639910221099854
