Wall time,Step,Value
1578910363.6587188,473,0.012527619488537312
1578911649.7471786,946,0.02384910173714161
1578912934.2559793,1419,0.04171312227845192
1578914212.186798,1892,0.0643104761838913
1578915496.935932,2365,0.0821390226483345
1578916777.6117208,2838,0.10013480484485626
1578918056.1818862,3311,0.11706127971410751
1578919326.1169145,3784,0.13389146327972412
1578920604.0295048,4257,0.15113721787929535
1578921882.6168282,4730,0.16416655480861664
1578923163.0025089,5203,0.17928887903690338
1578924444.5314622,5676,0.19075226783752441
1578925719.1581547,6149,0.202240988612175
1578927000.8825834,6622,0.21473819017410278
1578928281.6187236,7095,0.22327744960784912
1578929560.6518075,7568,0.23125924170017242
1578930839.3977036,8041,0.23919036984443665
1578932110.0082202,8514,0.2476130574941635
1578933388.6014469,8987,0.2563246190547943
1578934668.7840295,9460,0.2621120512485504
1578935948.4395971,9933,0.2688674330711365
1578937220.4705753,10406,0.27490320801734924
1578938501.2038624,10879,0.2810758054256439
1578939782.996375,11352,0.28586485981941223
1578941064.5890665,11825,0.29168272018432617
1578942344.2654636,12298,0.2932182550430298
1578943615.6506016,12771,0.29924896359443665
1578944895.978418,13244,0.30304980278015137
1578946177.5699553,13717,0.3073929250240326
1578947459.1785994,14190,0.30988627672195435
1578948731.4171546,14663,0.31499969959259033
1578950012.9969714,15136,0.31807586550712585
1578951295.6792517,15609,0.3214966356754303
1578952578.1767123,16082,0.32457277178764343
1578953861.916025,16555,0.32764893770217896
1578955135.3428502,17028,0.3300004005432129
1578956419.2274213,17501,0.332681268453598
1578957703.021513,17974,0.3350529968738556
1578958986.5888286,18447,0.33788084983825684
1578960269.6668677,18920,0.34195536375045776
1578961544.1405354,19393,0.34354665875434875
1578962828.643213,19866,0.34379497170448303
1578964113.692857,20339,0.3466886878013611
1578965399.3082075,20812,0.3488273024559021
1578966674.752219,21285,0.35018041729927063
1578967960.3458965,21758,0.35371267795562744
1578969246.2450783,22231,0.35450831055641174
1578970532.5541942,22704,0.3561502993106842
1578971819.5408306,23177,0.35584115982055664
1578973095.958184,23650,0.35969775915145874
1578974383.4857442,24123,0.3608734905719757
1578975670.5664158,24596,0.3626624345779419
1578976957.9847732,25069,0.36376720666885376
1578978246.3469934,25542,0.36536863446235657
1578979524.0909903,26015,0.3672437071800232
1578980812.8584697,26488,0.3682370185852051
1578982100.2274704,26961,0.37100404500961304
1578983388.3566635,27434,0.3710496425628662
1578984665.645768,27907,0.3723824918270111
1578985954.322082,28380,0.3740447163581848
1578987243.4737859,28853,0.37573230266571045
1578988533.2373734,29326,0.37632015347480774
1578989823.2728019,29799,0.3791733384132385
1578991101.8999739,30272,0.3782155215740204
1578992393.8457978,30745,0.3797662854194641
1578993682.8830833,31218,0.38106870651245117
1578994971.73981,31691,0.3833542764186859
1579000004.391866,32164,0.38492023944854736
1579001220.7577024,32637,0.38565507531166077
1579002437.1876056,33110,0.38704872131347656
1579003648.1304169,33583,0.3881382942199707
1579004866.0695543,34056,0.3903883993625641
1579006083.5751724,34529,0.3911890983581543
1579007297.628635,35002,0.39270439743995667
1579008503.6683984,35475,0.3934037387371063
1579009711.8214822,35948,0.39668262004852295
1579010919.2809782,36421,0.39815229177474976
1579012124.6586125,36894,0.3991050124168396
1579013331.2709844,37367,0.39815735816955566
1579014529.739969,37840,0.3990442156791687
1579015735.4881516,38313,0.40299203991889954
1579016938.8848238,38786,0.40345826745033264
1579018147.1089685,39259,0.4026980996131897
1579019352.8027005,39732,0.40298697352409363
1579020507.1876009,40205,0.40431472659111023
1579021671.371899,40678,0.40731993317604065
1579022874.448338,41151,0.40673714876174927
1579024076.394612,41624,0.40713751316070557
1579025274.1624198,42097,0.4091038107872009
1579026483.4493558,42570,0.4086122214794159
1579027691.1024022,43043,0.4116224944591522
1579028900.4473233,43516,0.41389796137809753
1579030112.1582434,43989,0.4118708372116089
1579031314.323817,44462,0.4139232933521271
1579032525.050761,44935,0.413852334022522
1579033737.1681325,45408,0.41555511951446533
1579034948.9082785,45881,0.4165534973144531
1579036152.4611256,46354,0.4171971082687378
1579037364.53161,46827,0.4190468490123749
1579038541.9759758,47300,0.41804343461990356
1579039711.6358528,47773,0.41929009556770325
1579040883.398041,48246,0.4187934696674347
1579042045.9582303,48719,0.42140844464302063
1579043216.6200304,49192,0.4227919578552246
1579044388.0197227,49665,0.4213374853134155
1579045558.2118251,50138,0.42429202795028687
1579046730.1024156,50611,0.42362815141677856
1579047892.4719312,51084,0.4256350100040436
1579049063.6235456,51557,0.4241754710674286
1579050235.4863126,52030,0.426765114068985
1579051407.8408744,52503,0.4279003143310547
1579052571.1570501,52976,0.4292888939380646
1579053743.3114076,53449,0.4293040931224823
1579054916.2877488,53922,0.43013522028923035
1579056089.9119701,54395,0.43047982454299927
1579057264.276285,54868,0.4299122393131256
1579058428.137846,55341,0.4322434067726135
1579059602.0205226,55814,0.43220794200897217
1579060776.3623025,56287,0.43092072010040283
1579061951.1097708,56760,0.4330137372016907
1579063125.483365,57233,0.43346476554870605
1579064290.7433546,57706,0.43491414189338684
1579065465.7519748,58179,0.43405261635780334
1579066642.2314157,58652,0.4370730519294739
1579067818.1256447,59125,0.4365662634372711
1579069008.4286246,59598,0.437539279460907
1579070230.2597175,60071,0.43799537420272827
1579071452.4359815,60544,0.4390646815299988
1579072675.2742066,61017,0.43896839022636414
1579073898.973894,61490,0.44056981801986694
1579075111.0388246,61963,0.4392015039920807
1579076334.6431615,62436,0.4417962431907654
1579077558.490064,62909,0.4413958787918091
1579078781.8306062,63382,0.44163405895233154
1579080006.3541346,63855,0.426841139793396
1579081221.963403,64328,0.4258630573749542
1579082447.791721,64801,0.42628368735313416
1579083674.2294023,65274,0.4259745478630066
1579084899.9932585,65747,0.4290405511856079
1579103474.3651085,66220,0.4428756833076477
1579104583.4671576,66693,0.44557681679725647
1579105691.3176901,67166,0.4455920159816742
1579106790.5859005,67639,0.4461190700531006
1579107903.6079032,68112,0.44637754559516907
1579109018.9139154,68585,0.4474721848964691
1579110133.143989,69058,0.4470768868923187
1579111241.610624,69531,0.4493776857852936
1579112357.2801745,70004,0.45254504680633545
1579113473.4957652,70477,0.4515365660190582
1579114588.7390606,70950,0.4517291486263275
1579115705.7829955,71423,0.45201292634010315
1579116812.5230086,71896,0.45433399081230164
1579117929.1053462,72369,0.45635098218917847
1579119045.2756488,72842,0.4544404149055481
1579120162.49946,73315,0.45441001653671265
1579121277.3781576,73788,0.4540958106517792
