Wall time,Step,Value
1578918418.5747051,473,0.0
1578919514.3750439,946,0.0
1578920601.0548859,1419,0.0
1578921698.0757673,1892,0.0
1578922792.87775,2365,0.0
1578923879.0584052,2838,0.00024491295334883034
1578924973.460598,3311,0.00024491295334883034
1578926070.3807554,3784,0.0009784536669030786
1578927157.2996304,4257,0.002808588556945324
1578928254.5085635,4730,0.002926888642832637
1578929342.558194,5203,0.006160080898553133
1578930436.9527757,5676,0.008167061023414135
1578931531.349624,6149,0.011773006990551949
1578932620.5777287,6622,0.014317313209176064
1578933719.8733108,7095,0.016252007335424423
1578934818.0675807,7568,0.019027018919587135
1578935903.809245,8041,0.019370071589946747
1578936995.293041,8514,0.023169564083218575
1578938086.463476,8987,0.02500844933092594
1578939170.84896,9460,0.02808687835931778
1578940263.3224833,9933,0.028579356148838997
1578941348.641032,10406,0.031553588807582855
1578942442.1092992,10879,0.031654562801122665
1578943533.5070612,11352,0.036393679678440094
1578944617.0679922,11825,0.03667524829506874
1578945710.2653468,12298,0.03889967128634453
1578946804.0136204,12771,0.04043527692556381
1578947888.7978296,13244,0.04273788258433342
1578948980.3776333,13717,0.044960908591747284
1578950074.297389,14190,0.04485704377293587
1578951158.0003347,14663,0.047609779983758926
1578952253.0537148,15136,0.046713341027498245
1578953341.1774364,15609,0.05038556456565857
1578954438.9420712,16082,0.04981667920947075
1578955532.5052412,16555,0.05155675858259201
1578956619.032174,17028,0.053184911608695984
1578957715.0632682,17501,0.05623637139797211
1578958812.8085797,17974,0.05990881100296974
1578959901.353284,18447,0.057718612253665924
1578960997.5806677,18920,0.05746905505657196
1578962094.0345628,19393,0.0609765462577343
1578963182.8112738,19866,0.06211752071976662
1578964281.0675507,20339,0.06263776123523712
1578965370.3189566,20812,0.06578871607780457
1578966469.8160634,21285,0.06655853241682053
1578967567.0546079,21758,0.06726089119911194
1578968656.0052893,22231,0.06612548977136612
1578969753.0523477,22704,0.06716346740722656
1578970854.213653,23177,0.06684461236000061
1578971944.317471,23650,0.07264446467161179
1578973045.51015,24123,0.07338301092386246
1578974144.4288988,24596,0.07268108427524567
1578975232.398307,25069,0.07286375015974045
1578976331.0950937,25542,0.07563740760087967
1578977422.9849198,26015,0.07446808367967606
1578978524.884564,26488,0.07979504764080048
1578979624.9509654,26961,0.07706969231367111
1578980716.5155208,27434,0.07957199960947037
1578981819.8375888,27907,0.07968367636203766
1578982924.1852732,28380,0.07697384804487228
1578984015.4739645,28853,0.08301462233066559
1578985116.096659,29326,0.08286909013986588
1578986221.0509486,29799,0.08732104301452637
1578987311.4462318,30272,0.08757895976305008
1578988413.5002196,30745,0.08635300397872925
1578989506.835987,31218,0.08478886634111404
1578990608.8498268,31691,0.09013979136943817
1578991709.7005308,32164,0.08879176527261734
1578992801.9885657,32637,0.08940403163433075
1578993905.565043,33110,0.09069923311471939
1578995009.2802742,33583,0.09214465320110321
1578996101.5937626,34056,0.0917656272649765
1578997209.5314724,34529,0.09359285980463028
1578998320.174441,35002,0.0952504575252533
1578999417.4588757,35475,0.092705138027668
1579000527.9433725,35948,0.09439484030008316
1579001629.9813707,36421,0.0958787351846695
1579002742.4696,36894,0.0995953381061554
1579005240.7866511,37367,0.09859675168991089
1579006491.8811378,37840,0.10149066895246506
1579007728.5480802,38313,0.10401734709739685
1579008971.3103228,38786,0.10429979115724564
1579010216.1594918,39259,0.10570599138736725
1579011453.237372,39732,0.10394331067800522
1579012698.012332,40205,0.10824770480394363
1579013943.8064766,40678,0.1050252616405487
1579015179.4153707,41151,0.1045389473438263
1579016422.9080272,41624,0.10581448674201965
1579017658.6005154,42097,0.11315654963254929
1579018903.3707957,42570,0.11242473870515823
1579020149.2699065,43043,0.10842186212539673
1579021385.4578302,43516,0.11093276739120483
1579022630.2508905,43989,0.11043079197406769
1579023873.3544703,44462,0.11346304416656494
1579025111.2797663,44935,0.11497598886489868
1579026357.3247733,45408,0.11543697118759155
1579027603.0682387,45881,0.11672897636890411
1579028839.5147338,46354,0.11849621683359146
1579030084.314567,46827,0.11616271734237671
1579031323.0983808,47300,0.11822820454835892
1579032569.8816967,47773,0.1157408282160759
1579033816.6306176,48246,0.11803468316793442
1579035056.6996853,48719,0.12113089114427567
1579036303.842974,49192,0.12556231021881104
1579037551.1501338,49665,0.1203392893075943
1579038789.5956502,50138,0.12477480620145798
1579040038.4605467,50611,0.1250404417514801
1579041287.7586944,51084,0.12381483614444733
1579042526.0337312,51557,0.12483806163072586
1579043773.3291645,52030,0.1250719577074051
1579045011.8897982,52503,0.12734673917293549
1579046259.4153526,52976,0.1260976493358612
1579047507.3109646,53449,0.12777011096477509
1579048746.2749646,53922,0.12966938316822052
1579049994.7075765,54395,0.12888912856578827
1579051242.743326,54868,0.13317619264125824
