Wall time,Step,Value
1579204715.886338,473,0.0068040587939321995
1579205832.1846645,946,0.03108564205467701
1579206947.7379084,1419,0.10360109806060791
1579208048.2607114,1892,0.1372077912092209
1579209154.639662,2365,0.1698538362979889
1579210262.661401,2838,0.19393664598464966
1579211370.9854567,3311,0.2213558554649353
1579212472.510449,3784,0.2438661903142929
1579213581.233991,4257,0.26160699129104614
1579214689.7190602,4730,0.27163153886795044
1579215798.628261,5203,0.2840210199356079
1579216907.3785148,5676,0.29220306873321533
1579218007.2663116,6149,0.29977482557296753
1579219117.332844,6622,0.31579408049583435
1579220226.441337,7095,0.3251672387123108
1579221336.0035007,7568,0.33248370885849
1579222446.822683,8041,0.34176358580589294
1579223546.0291016,8514,0.3521624207496643
1579224652.7057772,8987,0.36062178015708923
1579225759.3387392,9460,0.36729806661605835
1579226866.9837153,9933,0.3700895607471466
1579227966.818348,10406,0.3813931345939636
1579229074.446932,10879,0.38795745372772217
1579230181.8439286,11352,0.3976978659629822
1579231288.7643943,11825,0.3972960412502289
1579232395.576362,12298,0.4047459363937378
1579233495.0975718,12771,0.4110676348209381
1579234601.941229,13244,0.41664859652519226
1579235710.5524747,13717,0.4223741590976715
1579236817.9034767,14190,0.42894867062568665
1579237916.7385588,14663,0.43672484159469604
1579239024.2030985,15136,0.44382327795028687
1579240132.276782,15609,0.44997161626815796
1579241242.5001762,16082,0.4550451934337616
1579242352.5328338,16555,0.462223619222641
1579243452.827676,17028,0.4693511426448822
1579244560.0973923,17501,0.4758963882923126
1579245669.2655118,17974,0.47714951634407043
1579246778.6735723,18447,0.48257187008857727
1579247889.094112,18920,0.4889548718929291
1579248991.768937,19393,0.49178779125213623
1579250103.8224974,19866,0.49428990483283997
1579251215.601108,20339,0.5018039345741272
1579252327.677627,20812,0.5082502961158752
1579253430.9428456,21285,0.5092538595199585
1579254544.740284,21758,0.5158722996711731
1579255659.9846368,22231,0.5205565094947815
1579256775.4005752,22704,0.5265775918960571
1579257890.3120747,23177,0.5258333086967468
1579258994.8979392,23650,0.5308600664138794
1579260110.8389904,24123,0.5363327264785767
1579261227.862647,24596,0.5362864136695862
1579262344.6664207,25069,0.5444085597991943
1579263462.3752465,25542,0.5463051795959473
1579264569.307631,26015,0.548291802406311
1579265687.6994417,26488,0.5547530651092529
1579266805.6665769,26961,0.5528830289840698
1579267922.8118937,27434,0.5558608174324036
1579269028.432061,27907,0.5574889183044434
1579270145.0433245,28380,0.5661022663116455
1579271259.9290695,28853,0.5685053467750549
1579272386.972327,29326,0.5689123868942261
1579273514.2925034,29799,0.5710629820823669
1579274635.273609,30272,0.5742113590240479
1579275764.2889733,30745,0.5790132284164429
1579276891.7607756,31218,0.5789278149604797
1579278020.4283185,31691,0.5795625448226929
1579279149.7106657,32164,0.5875223278999329
1579280269.417665,32637,0.5833722352981567
1579281399.237849,33110,0.5904901027679443
1579282529.3614323,33583,0.5939180254936218
1579283660.0776827,34056,0.5908211469650269
1579284779.399995,34529,0.5932409763336182
1579285910.3491802,35002,0.5989911556243896
1579287042.040465,35475,0.5993878245353699
1579288173.0428119,35948,0.6013635396957397
1579289304.724635,36421,0.6042118668556213
1579304597.6479506,36894,0.6099242568016052
1579305700.4451027,37367,0.6122319102287292
1579306805.950463,37840,0.6133609414100647
1579307898.8282337,38313,0.6216603517532349
1579308996.576039,38786,0.6194341778755188
1579310090.9513497,39259,0.6220575571060181
1579311185.087404,39732,0.6256951689720154
1580137430.9064503,40205,0.7413023710250854
